Domain name,Domain type,Agency,City,State,Local municipality,Country,ORGNR,Sektorkode
arkoregionen.no,Local or regional government,Eidskog Kommune,Skotterud,Hedmark,Eidskog,Norway,964948054,6500 - Kommuneforvaltningen
arktiske.no,Local or regional government,Nordnorsk Opera og Symfoniorkester AS,Tromsø,Nordland,Bodø,Norway,994387693,6500 - Kommuneforvaltningen
arktiskfilharmoni.no,Local or regional government,Nordnorsk Opera og Symfoniorkester AS,Tromsø,Nordland,Bodø,Norway,994387693,6500 - Kommuneforvaltningen
arktisk-filharmoni.no,Local or regional government,Nordnorsk Opera og Symfoniorkester AS,Tromsø,Nordland,Bodø,Norway,994387693,6500 - Kommuneforvaltningen
arktiskkammerorkester.no,Local or regional government,Nordnorsk Opera og Symfoniorkester AS,Tromsø,Nordland,Bodø,Norway,994387693,6500 - Kommuneforvaltningen
arktisksymfoniorkester.no,Local or regional government,Nordnorsk Opera og Symfoniorkester AS,Tromsø,Nordland,Bodø,Norway,994387693,6500 - Kommuneforvaltningen
arnakyrkje.no,Local or regional government,Arna Sokn,Bergen,Hordaland,Bergen,Norway,976994418,6500 - Kommuneforvaltningen
arsrapport.elverum.no,Local or regional government,Elverum Kommune,Elverum,Hedmark,Elverum,Norway,952857991,6500 - Kommuneforvaltningen
art-vanes.no,Local or regional government,Stryn Kommune,Stryn,Sogn og Fjordane,Stryn,Norway,963989202,6500 - Kommuneforvaltningen
as-admin.no,Local or regional government,Ås Kommune,Ås,Akershus,Ås,Norway,964948798,6500 - Kommuneforvaltningen
asekretariat.no,Local or regional government,Kvinesdal Kommune,Kvinesdal,Vest-Agder,Kvinesdal,Norway,964964076,6500 - Kommuneforvaltningen
asen.gs.bu.no,Local or regional government,Nedre Eiker Kommune,Mjøndalen,Buskerud,Nedre Eiker,Norway,841088832,6500 - Kommuneforvaltningen
aseralbarnehage.no,Local or regional government,Åseral Kommune,Åseral,Vest-Agder,Åseral,Norway,964966842,6500 - Kommuneforvaltningen
aset.no,Local or regional government,Åfjord Kommune,Åfjord,Sør-Trøndelag,Åfjord,Norway,964982864,6500 - Kommuneforvaltningen
askeravisen.no,Local or regional government,Asker Kirkelige Fellesråd,Asker,Akershus,Asker,Norway,976986466,6500 - Kommuneforvaltningen
askerbadene.no,Local or regional government,Asker Kommune,Asker,Akershus,Asker,Norway,944382038,6500 - Kommuneforvaltningen
askerdialogen.no,Local or regional government,Asker Kommune,Asker,Akershus,Asker,Norway,944382038,6500 - Kommuneforvaltningen
askerkirkegard.no,Local or regional government,Asker Kirkelige Fellesråd,Asker,Akershus,Asker,Norway,976986466,6500 - Kommuneforvaltningen
askerkommune.no,Local or regional government,Asker Kommune,Asker,Akershus,Asker,Norway,944382038,6500 - Kommuneforvaltningen
askerkulturhus.no,Local or regional government,Asker Kommune,Asker,Akershus,Asker,Norway,944382038,6500 - Kommuneforvaltningen
askermenighet.no,Local or regional government,Asker Sokn,Asker,Akershus,Asker,Norway,971522429,6500 - Kommuneforvaltningen
askermuseum.no,Local or regional government,Stiftelsen Akershusmuseet - Kulturhistorisk Kompetansesenter og Museer.,Strømmen,Akershus,Skedsmo,Norway,974235390,6500 - Kommuneforvaltningen
askerskolen.no,Local or regional government,Asker Kommune,Asker,Akershus,Asker,Norway,944382038,6500 - Kommuneforvaltningen
askimbarnehagen.no,Local or regional government,Askim Kommune,Askim,Østfold,Askim,Norway,840894312,6500 - Kommuneforvaltningen
askimdrivhus.no,Local or regional government,Askim Kommune,Askim,Østfold,Askim,Norway,840894312,6500 - Kommuneforvaltningen
askimmenighet.no,Local or regional government,Askim Sokn,Askim,Østfold,Askim,Norway,976985893,6500 - Kommuneforvaltningen
askimskolen.no,Local or regional government,Askim Kommune,Askim,Østfold,Askim,Norway,840894312,6500 - Kommuneforvaltningen
askimungdomsskole.no,Local or regional government,Indre Østfold Data Iks,Askim,Østfold,Askim,Norway,991973818,6500 - Kommuneforvaltningen
askkirke.no,Local or regional government,Askøy Kirkelige Fellesråd,Strusshamn,Hordaland,Askøy,Norway,976995252,6500 - Kommuneforvaltningen
askom.no,Local or regional government,Ås Kommune,Ås,Akershus,Ås,Norway,964948798,6500 - Kommuneforvaltningen
askoyforum.no,Local or regional government,Askøyhallene Kf,Kleppestø,Hordaland,Askøy,Norway,987161116,6500 - Kommuneforvaltningen
askoyhallen.no,Local or regional government,Askøyhallene Kf,Kleppestø,Hordaland,Askøy,Norway,987161116,6500 - Kommuneforvaltningen
askoyhallene.no,Local or regional government,Askøyhallene Kf,Kleppestø,Hordaland,Askøy,Norway,987161116,6500 - Kommuneforvaltningen
askoykfu.no,Local or regional government,Askøy Kommune,Kleppestø,Hordaland,Askøy,Norway,964338442,6500 - Kommuneforvaltningen
askoykommune.no,Local or regional government,Askøy Kommune,Kleppestø,Hordaland,Askøy,Norway,964338442,6500 - Kommuneforvaltningen
askoykulturskole.no,Local or regional government,Askøy Kommune,Kleppestø,Hordaland,Askøy,Norway,964338442,6500 - Kommuneforvaltningen
askoyskolene.no,Local or regional government,Askøy Kommune,Kleppestø,Hordaland,Askøy,Norway,964338442,6500 - Kommuneforvaltningen
askoyterapibad.no,Local or regional government,Askøyhallene Kf,Kleppestø,Hordaland,Askøy,Norway,987161116,6500 - Kommuneforvaltningen
askulturhus.no,Local or regional government,Ås Kommune,Ås,Akershus,Ås,Norway,964948798,6500 - Kommuneforvaltningen
askvolliutvikling.no,Local or regional government,Askvoll Kommune,Askvoll,Sogn og Fjordane,Askvoll,Norway,964968330,6500 - Kommuneforvaltningen
aslokalhistoriskearkiv.no,Local or regional government,Ås Kommune,Ås,Akershus,Ås,Norway,964948798,6500 - Kommuneforvaltningen
asly.no,Local or regional government,Rissa Kommune,Rissa,Sør-Trøndelag,Rissa,Norway,944305483,6500 - Kommuneforvaltningen
asnes.folkebibl.no,Local or regional government,Åsnes Kommune,Flisa,Hedmark,Åsnes,Norway,964948232,6500 - Kommuneforvaltningen
aspdns.no,Local or regional government,Sogn og Fjordane Fylkeskommune,Leikanger,Sogn og Fjordane,Leikanger,Norway,941388841,6500 - Kommuneforvaltningen
asp-hedmark.no,Local or regional government,Åmot Kommune,Rena,Hedmark,Åmot,Norway,940152496,6500 - Kommuneforvaltningen
aspolitiker.no,Local or regional government,Ås Kommune,Ås,Akershus,Ås,Norway,964948798,6500 - Kommuneforvaltningen
as-skole.no,Local or regional government,Ås Kommune,Ås,Akershus,Ås,Norway,964948798,6500 - Kommuneforvaltningen
as-skolene.no,Local or regional government,Ås Kommune,Ås,Akershus,Ås,Norway,964948798,6500 - Kommuneforvaltningen
astafjord-bygdebok.no,Local or regional government,Lavangen Kommune Loabága Suohkan,Tennevoll,Troms,Lavangen,Norway,959469881,6500 - Kommuneforvaltningen
astruptunet.no,Local or regional government,Jølster Kommune,Skei I Jølster,Sogn og Fjordane,Jølster,Norway,963923600,6500 - Kommuneforvaltningen
atlantenidrettspark.no,Local or regional government,Kristiansund Kommune,Kristiansund N,Møre og Romsdal,Kristiansund,Norway,991891919,6500 - Kommuneforvaltningen
atlanterhavsbadet.no,Local or regional government,Kristiansund Kommune,Kristiansund N,Møre og Romsdal,Kristiansund,Norway,991891919,6500 - Kommuneforvaltningen
atp-samarbeidet.no,Local or regional government,Knutepunkt Sørlandet,Kristiansand S,Vest-Agder,Kristiansand,Norway,971333227,6500 - Kommuneforvaltningen
attraktivesandnes.no,Local or regional government,Sandnes Kommune,Sandnes,Rogaland,Sandnes,Norway,964965137,6500 - Kommuneforvaltningen
audskole.no,Local or regional government,Audnedal Kommune,Konsmo,Vest-Agder,Audnedal,Norway,964966753,6500 - Kommuneforvaltningen
aulestad.no,Local or regional government,Stiftelsen Lillehammer Museum,Lillehammer,Oppland,Lillehammer,Norway,955378024,6500 - Kommuneforvaltningen
aureosenskule.no,Local or regional government,Fræna Kommune,Elnesvågen,Møre og Romsdal,Fræna,Norway,845241112,6500 - Kommuneforvaltningen
aurlandshallen.no,Local or regional government,Aurland Kommune,Aurland,Sogn og Fjordane,Aurland,Norway,964968063,6500 - Kommuneforvaltningen
aurorabillett.no,Local or regional government,Aurora Kino Iks,Tromsø,Troms,Tromsø,Norway,991817948,6500 - Kommuneforvaltningen
auroraborealis.alta.no,Local or regional government,Alta Kommune,Alta,Finnmark,Alta,Norway,944588132,6500 - Kommuneforvaltningen
auroraborealiscenter.no,Local or regional government,Alta Kommune,Alta,Finnmark,Alta,Norway,944588132,6500 - Kommuneforvaltningen
aurorakino.no,Local or regional government,Aurora Kino Iks,Tromsø,Troms,Tromsø,Norway,991817948,6500 - Kommuneforvaltningen
aurora-kino.no,Local or regional government,Aurora Kino Iks,Tromsø,Troms,Tromsø,Norway,991817948,6500 - Kommuneforvaltningen
aurorasales.no,Local or regional government,Aurora Kino Iks,Tromsø,Troms,Tromsø,Norway,991817948,6500 - Kommuneforvaltningen
aurskog-holand.folkebibl.no,Local or regional government,Aurskog-Høland Kommune,Bjørkelangen,Akershus,Aurskog-Høland,Norway,948164256,6500 - Kommuneforvaltningen
ausevika.no,Local or regional government,Flora Kommune,Florø,Sogn og Fjordane,Flora,Norway,935473578,6500 - Kommuneforvaltningen
auslia.no,Local or regional government,Vevelstad Kommune,Vevelstad,Nordland,Vevelstad,Norway,940651034,6500 - Kommuneforvaltningen
austagderfk.no,Local or regional government,Agder Ikt Driftssenter Iks,Arendal,Aust-Agder,Arendal,Norway,985359385,6500 - Kommuneforvaltningen
austerdalen-barnehage.no,Local or regional government,Kvinesdal Kommune,Kvinesdal,Vest-Agder,Kvinesdal,Norway,964964076,6500 - Kommuneforvaltningen
austevollbibliotek.no,Local or regional government,Austevoll Kommune,Storebø,Hordaland,Austevoll,Norway,941139787,6500 - Kommuneforvaltningen
austratt.no,Local or regional government,Ørland Kommune,Brekstad,Sør-Trøndelag,Ørland,Norway,964982686,6500 - Kommuneforvaltningen
austrheim2040.no,Local or regional government,Austrheim Kommune,Austrheim,Hordaland,Austrheim,Norway,948350823,6500 - Kommuneforvaltningen
austrheimhallen.no,Local or regional government,Austrheim Kommune,Austrheim,Hordaland,Austrheim,Norway,948350823,6500 - Kommuneforvaltningen
austrheimheilelivet.no,Local or regional government,Austrheim Kommune,Austrheim,Hordaland,Austrheim,Norway,948350823,6500 - Kommuneforvaltningen
austrheimidrettspark.no,Local or regional government,Austrheim Kommune,Austrheim,Hordaland,Austrheim,Norway,948350823,6500 - Kommuneforvaltningen
austrheimkirken.no,Local or regional government,Austrheim Sokn,Austrheim,Hordaland,Austrheim,Norway,976995570,6500 - Kommuneforvaltningen
austrheimkyrkja.no,Local or regional government,Austrheim Sokn,Austrheim,Hordaland,Austrheim,Norway,976995570,6500 - Kommuneforvaltningen
austrheimkystbarnehage.no,Local or regional government,Austrheim Kommune,Austrheim,Hordaland,Austrheim,Norway,948350823,6500 - Kommuneforvaltningen
austrheimlegekontor.no,Local or regional government,Austrheim Kommune,Austrheim,Hordaland,Austrheim,Norway,948350823,6500 - Kommuneforvaltningen
autunnale.no,Local or regional government,Bergen Domkirke Sokn,Bergen,Hordaland,Bergen,Norway,976994167,6500 - Kommuneforvaltningen
autunnalen.no,Local or regional government,Bergen Domkirke Sokn,Bergen,Hordaland,Bergen,Norway,976994167,6500 - Kommuneforvaltningen
avaldsneskirke.no,Local or regional government,Karmøy Kirkelig Fellesråd,Kopervik,Rogaland,Karmøy,Norway,876994062,6500 - Kommuneforvaltningen
averoypolitikere.no,Local or regional government,Averøy Kommune,Averøy,Møre og Romsdal,Averøy,Norway,962378064,6500 - Kommuneforvaltningen
averoyskolen.no,Local or regional government,Averøy Kommune,Averøy,Møre og Romsdal,Averøy,Norway,962378064,6500 - Kommuneforvaltningen
avfallsforum.mr.no,Local or regional government,Nordmøre Interkommunale Renovasjonsselskap,Kristiansund N,Møre og Romsdal,Kristiansund,Norway,971143436,6500 - Kommuneforvaltningen
avfallskort.no,Local or regional government,Romerike Avfallsforedling Iks,Skedsmokorset,Akershus,Sørum,Norway,965075364,6500 - Kommuneforvaltningen
avfallskortet.no,Local or regional government,Romerike Avfallsforedling Iks,Skedsmokorset,Akershus,Sørum,Norway,965075364,6500 - Kommuneforvaltningen
avfallstavanger.no,Local or regional government,Stavanger Kommune,Stavanger,Rogaland,Stavanger,Norway,964965226,6500 - Kommuneforvaltningen
avistegnerne.no,Local or regional government,Stiftelsen Akershusmuseet - Kulturhistorisk Kompetansesenter og Museer.,Strømmen,Akershus,Skedsmo,Norway,974235390,6500 - Kommuneforvaltningen
avistegnerneshus.no,Local or regional government,Stiftelsen Akershusmuseet - Kulturhistorisk Kompetansesenter og Museer.,Strømmen,Akershus,Skedsmo,Norway,974235390,6500 - Kommuneforvaltningen
avjovarre.no,Local or regional government,Porsanger Kommune,Lakselv,Finnmark,Porsanger Porsángu Porsanki,Norway,959411735,6500 - Kommuneforvaltningen
avrenkjarlighet.no,Local or regional government,Oslo Kommune Bymiljøetaten,Oslo,Oslo,Oslo,Norway,996922766,6500 - Kommuneforvaltningen
avsentralen.no,Local or regional government,Kristiansand Kommune,Kristiansand S,Vest-Agder,Kristiansand,Norway,963296746,6500 - Kommuneforvaltningen
backpackerservice.no,Local or regional government,Nordland Fylkeskommune,Bodø,Nordland,Bodø,Norway,964982953,6500 - Kommuneforvaltningen
badebillett.no,Local or regional government,Oslo Kommune Bymiljøetaten,Oslo,Oslo,Oslo,Norway,996922766,6500 - Kommuneforvaltningen
badeland-ankerskogen.no,Local or regional government,Ankerskogen Svømmehall Hamar Kf,Hamar,Hedmark,Hamar,Norway,983492975,6500 - Kommuneforvaltningen
badeland-hamar.no,Local or regional government,Ankerskogen Svømmehall Hamar Kf,Hamar,Hedmark,Hamar,Norway,983492975,6500 - Kommuneforvaltningen
badeland-hedmark.no,Local or regional government,Ankerskogen Svømmehall Hamar Kf,Hamar,Hedmark,Hamar,Norway,983492975,6500 - Kommuneforvaltningen
badeland-innlandet.no,Local or regional government,Ankerskogen Svømmehall Hamar Kf,Hamar,Hedmark,Hamar,Norway,983492975,6500 - Kommuneforvaltningen
baerumkf.no,Local or regional government,Bærum Kirkelige Fellesråd,Sandvika,Akershus,Bærum,Norway,976986423,6500 - Kommuneforvaltningen
baerumkirken.no,Local or regional government,Bærum Kirkelige Fellesråd,Sandvika,Akershus,Bærum,Norway,976986423,6500 - Kommuneforvaltningen
baerumkulturhus.no,Local or regional government,Bærum Kommune,Sandvika,Akershus,Bærum,Norway,935478715,6500 - Kommuneforvaltningen
baerumsskolen.no,Local or regional government,Bærum Kommune,Sandvika,Akershus,Bærum,Norway,935478715,6500 - Kommuneforvaltningen
bakeribygget.no,Local or regional government,Rana Kommune,Mo I Rana,Nordland,Rana,Norway,872418032,6500 - Kommuneforvaltningen
bakkaweb.no,Local or regional government,Oslo Kommune Utdanningsetaten,Oslo,Oslo,Oslo,Norway,976820037,6500 - Kommuneforvaltningen
bakkenteigenkulturhus.no,Local or regional government,Horten Kommune,Horten,Vestfold,Horten,Norway,964951284,6500 - Kommuneforvaltningen
ballangen-helseetat.no,Local or regional government,Ballangen Kommune,Ballangen,Nordland,Ballangen,Norway,945152931,6500 - Kommuneforvaltningen
balnu.no,Local or regional government,Ballangen Kommune,Ballangen,Nordland,Ballangen,Norway,945152931,6500 - Kommuneforvaltningen
balnytt.no,Local or regional government,Ballangen Kommune,Ballangen,Nordland,Ballangen,Norway,945152931,6500 - Kommuneforvaltningen
balsfjordkulturskole.no,Local or regional government,Balsfjord Kommune,Storsteinnes,Troms,Balsfjord,Norway,940208580,6500 - Kommuneforvaltningen
baltazarbarnehage.no,Local or regional government,Drammen Kirkelig Fellesråd,Drammen,Buskerud,Drammen,Norway,976989732,6500 - Kommuneforvaltningen
bamblebib.no,Local or regional government,Nome Kommune,Ulefoss,Telemark,Nome,Norway,964963371,6500 - Kommuneforvaltningen
bamblevann.no,Local or regional government,Bamble Kommune,Langesund,Telemark,Bamble,Norway,940244145,6500 - Kommuneforvaltningen
bandrom.no,Local or regional government,Oslo Kommune Kulturetaten,Oslo,Oslo,Oslo,Norway,992410213,6500 - Kommuneforvaltningen
bandskole.no,Local or regional government,Randaberg Sokn,Randaberg,Rogaland,Randaberg,Norway,989003364,6500 - Kommuneforvaltningen
bankskoyta.no,Local or regional government,Stiftinga Sunnmøre Museum,Ålesund,Møre og Romsdal,Ålesund,Norway,989377132,6500 - Kommuneforvaltningen
bardubibliotek.no,Local or regional government,Troms Fylkeskommune Kulturetaten,Tromsø,Troms,Tromsø,Norway,974793768,6500 - Kommuneforvaltningen
bardulegekontor.no,Local or regional government,Bardu Kommune,Bardu,Troms,Bardu,Norway,864993982,6500 - Kommuneforvaltningen
bardumenighet.no,Local or regional government,Bardu Sokn,Bardu,Troms,Bardu,Norway,977001307,6500 - Kommuneforvaltningen
barentsburger.no,Local or regional government,Troms Fylkeskommune Utdanningsetaten,Tromsø,Troms,Tromsø,Norway,974793741,6500 - Kommuneforvaltningen
barentsdagene.no,Local or regional government,Sør-Varanger Kommune,Kirkenes,Finnmark,Sør-Varanger,Norway,942110286,6500 - Kommuneforvaltningen
barentshallene.no,Local or regional government,Barentshallene Sør-Varanger Kf,Hesseng,Finnmark,Sør-Varanger,Norway,987513810,6500 - Kommuneforvaltningen
barentskompetanse.no,Local or regional government,Deanu Gielda / Tana Kommune,Tana,Finnmark,Deatnu Tana,Norway,943505527,6500 - Kommuneforvaltningen
barentsobserver.no,Local or regional government,Nordland Fylkeskommune,Bodø,Nordland,Bodø,Norway,964982953,6500 - Kommuneforvaltningen
barentsprodukter.no,Local or regional government,Troms Fylkeskommune Utdanningsetaten,Tromsø,Troms,Tromsø,Norway,974793741,6500 - Kommuneforvaltningen
barentsrull.no,Local or regional government,Troms Fylkeskommune Utdanningsetaten,Tromsø,Troms,Tromsø,Norway,974793741,6500 - Kommuneforvaltningen
barkomp.no,Local or regional government,Deanu Gielda / Tana Kommune,Tana,Finnmark,Deatnu Tana,Norway,943505527,6500 - Kommuneforvaltningen
barnasanno.no,Local or regional government,Stiftelsen Museum Vest,Rong,Hordaland,Øygarden,Norway,987669586,6500 - Kommuneforvaltningen
barnasby.no,Local or regional government,Sandnes Kommune,Sandnes,Rogaland,Sandnes,Norway,964965137,6500 - Kommuneforvaltningen
barnasgrenland.no,Local or regional government,Vekst I Grenland Iks,Skien,Telemark,Skien,Norway,913559363,6500 - Kommuneforvaltningen
barnaskatedral.no,Local or regional government,Bergen Domkirke Sokn,Bergen,Hordaland,Bergen,Norway,976994167,6500 - Kommuneforvaltningen
barnaskommune.no,Local or regional government,Stordal Kommune,Stordal,Møre og Romsdal,Stordal,Norway,964980276,6500 - Kommuneforvaltningen
barnearbeid.no,Local or regional government,Audnedal Kommune,Konsmo,Vest-Agder,Audnedal,Norway,964966753,6500 - Kommuneforvaltningen
